file,loc,noc,bf,bug,buggy,type,refer,pattern,bind,code,locat,declar,method,java,complet,parser,compil,field,match,packag,intern,name,snippet,search,scope
internal::core::search::PathCollector ,12,20,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::BranchStatement ,39,34,10,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionJavadoc ,222,5,1,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::formatter::Scribe ,3184,171,102,9,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::MemberElementInfo ,18,21,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::impl::AssistPackageDeclaration ,10,0,1,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
core::search::SearchParticipant ,30,38,11,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
internal::compiler::problem::AbortType ,3,17,3,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::RecoveredAnnotation ,184,1,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::LocalVariableTableEntry ,38,8,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::codegen::LongCache ,94,30,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::MatchingNodeSet ,149,45,9,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::core::search::indexing::SourceIndexerRequestor ,235,62,20,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::QualifiedNameReference ,986,170,48,7,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
internal::compiler::classfmt::InnerClassInfo ,72,29,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::select::SelectionOnParameterizedQualifiedTypeReference ,43,14,3,0,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::LocalVariablePattern ,43,33,8,0,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::codegen::CodeStream ,6017,216,66,3,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::StringLiteral ,166,50,10,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::MovePackageFragmentRootOperation ,231,20,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::codegen::StackMapFrameCodeStream ,395,28,17,2,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::formatter::align::Alignment ,270,34,18,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::InvalidCursorLocation ,3,29,0,0,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::SubTypeSearchJob ,24,53,2,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
internal::core::ChangeClasspathOperation ,63,11,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::formatter::CascadingMethodInvocationFragmentBuilder ,26,8,4,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::ASTNodeFinder ,129,13,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnParameterizedQualifiedTypeReference ,67,14,2,0,N,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
core::search::LocalVariableReferenceMatch ,12,20,2,0,N,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::compiler::parser::diagnose::RangeUtil ,60,13,5,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::builder::QualifiedNameSet ,44,9,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
internal::codeassist::CompletionUnitStructureRequestor ,128,1,2,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::core::util::InnerClassesAttribute ,21,15,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::env::AccessRestriction ,11,15,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::eval::CodeSnippetThisReference ,75,43,2,0,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
internal::core::PackageFragmentInfo ,25,40,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::compiler::lookup::ImportConflictBinding ,10,2,1,0,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::PrefixExpression ,97,37,8,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::diagnose::LexStream ,212,14,6,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::indexing::AbstractIndexer ,137,55,8,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::Annotation ,53,20,5,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::ClasspathAttribute ,21,1,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::BinaryLocalVariableBinding ,7,0,0,0,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionNodeDetector ,29,17,3,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
core::dom::IfStatement ,128,40,10,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::QualifiedTypeDeclarationPattern ,100,47,10,1,Y,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::LocalDeclaration ,209,92,29,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::hierarchy::ChangeCollector ,254,10,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::select::SelectionParser ,1189,115,25,1,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
core::dom::Comment ,24,8,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::DeclarationOfAccessedFieldsPattern ,7,29,3,1,Y,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnJavadocFieldReference ,76,5,4,0,N,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
internal::core::JavaModelCache ,166,37,7,1,Y,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::util::HashtableOfPackage ,79,30,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::ResolvedSourceMethod ,23,7,2,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::Member ,312,59,19,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::SourceMapper ,909,166,48,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::util::OpcodeStringValues ,0,14,2,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::formatter::IndentManipulation ,235,6,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::AbstractTypeDeclaration ,61,21,6,0,N,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::SwitchCase ,75,39,9,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::SourceElementParser ,849,123,21,0,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
core::dom::TypeLiteral ,72,36,8,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::StringLiteralConcatenation ,46,5,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::PatternSearchJob ,75,71,8,0,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
internal::compiler::ast::DoStatement ,163,72,17,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::Util ,1892,154,68,4,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::select::SelectionNodeFound ,4,25,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::eval::CodeSnippetSkeleton ,66,52,8,0,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
core::search::TypeNameRequestor ,3,6,3,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
internal::core::search::matching::PackageReferenceLocator ,256,64,26,3,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internal::core::dom::rewrite::SourceModifier ,18,14,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnMessageSendName ,44,2,2,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
internal::compiler::problem::ProblemHandler ,38,42,13,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::DeltaProcessingState ,419,62,26,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::SetClasspathOperation ,44,180,32,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::jdom::DOMCompilationUnit ,89,46,5,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::core::SetVariablesOperation ,152,7,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::MarkerAnnotation ,54,22,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::TypeDeclarationPattern ,240,81,16,1,Y,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::select::SelectionOnSuperReference ,16,27,1,0,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::JavaModelManager ,2475,458,141,9,Y,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
internal::core::BufferManager ,70,44,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::ClasspathSourceDirectory ,72,25,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::indexing::AddJarFileToIndex ,195,100,5,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::SingleVariableDeclaration ,257,64,13,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::SuperReference ,41,38,2,0,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::ToStringSorter ,42,20,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::DoubleLiteral ,85,24,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::util::HashtableOfIntValues ,115,6,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::classfmt::FieldInfoWithAnnotation ,40,3,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::compiler::ast::Clinit ,231,72,14,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnKeyword2 ,18,13,2,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
core::compiler::CompilationProgress ,0,0,1,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::core::dom::rewrite::ImportRewriteAnalyzer ,606,10,7,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::SyntheticMethodBinding ,166,25,10,2,Y,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::dom::rewrite::NodeInfoStore ,74,13,3,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::QualifiedName ,110,49,14,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
core::dom::SuperConstructorInvocation ,101,39,8,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::ClasspathVariableInitializer ,3,13,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::ClassFile ,549,164,44,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::util::HashtableOfLong ,74,8,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::codegen::BranchLabel ,199,16,9,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::LocalVariableTypeTableEntry ,38,5,0,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::AnnotationHolder ,32,3,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::CompoundAssignment ,150,74,6,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::search::TypeParameterReferenceMatch ,4,2,1,0,N,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internal::core::ClasspathAccessRule ,27,6,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::CompilationUnit ,830,290,73,1,Y,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::core::search::matching::SuperTypeNamesCollector ,162,71,14,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
internal::core::DocumentAdapter ,12,1,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::MethodVerifier ,736,130,49,3,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::jdom::DOMInitializer ,89,38,4,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnJavadocTypeParamReference ,17,5,3,0,N,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnQualifiedTypeReference ,63,34,3,0,N,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::SingleMemberAnnotation ,34,19,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::BindingKeyResolver ,435,55,27,0,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::CharLiteral ,72,25,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::impl::AssistParser ,1384,112,34,0,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
internal::core::ImportDeclaration ,57,47,7,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::jdom::SiblingEnumeration ,13,16,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnSingleNameReference ,17,29,3,0,N,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
internal::core::Initializer ,67,47,7,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::dom::rewrite::ASTRewrite ,281,46,13,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::indexing::RemoveFromIndex ,25,46,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::NameReference ,34,24,3,0,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
core::dom::EnumConstantDeclaration ,141,38,9,0,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::FieldLocator ,274,67,24,1,Y,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
internal::core::SourceField ,120,60,13,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
core::dom::DefaultBindingResolver ,1106,188,110,1,Y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::parser::RecoveredLocalVariable ,107,33,2,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::select::SelectionOnParameterizedSingleTypeReference ,21,3,0,0,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::formatter::comment::JavaDocLine ,15,2,1,0,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnBrankStatementLabel ,23,3,1,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
core::dom::QualifiedType ,107,34,6,0,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::ReconcileWorkingCopyOperation ,190,70,31,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::builder::CompilationParticipantResult ,19,6,3,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
core::compiler::CompilationParticipant ,24,18,5,1,Y,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::compiler::lookup::MethodBinding ,724,142,34,3,Y,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::hierarchy::HierarchyResolver ,629,112,36,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::ParameterizedSingleTypeReference ,244,71,29,1,Y,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnJavadocMessageSend ,56,3,3,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::core::search::indexing::AddFolderToIndex ,79,32,5,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::BasicCompilationUnit ,71,43,3,0,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
internal::compiler::lookup::BinaryTypeBinding ,947,177,46,1,Y,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::RawTypeBinding ,129,66,24,0,N,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::SortElementsOperation ,281,49,14,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::lookup::CompilationUnitScope ,687,148,34,4,Y,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
core::search::FieldDeclarationMatch ,3,17,0,0,N,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
core::jdom::DOMException ,3,21,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::flow::UnconditionalFlowInfo ,1440,70,15,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::util::ConstantValueAttribute ,11,14,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionOnClassLiteralAccess ,17,27,0,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::compiler::batch::FileSystem ,198,64,18,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::problem::ShouldNotImplement ,3,18,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::codeassist::complete::CompletionScanner ,796,85,24,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::NumberLiteral ,11,17,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::eval::CodeSnippetScope ,308,63,11,2,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
internal::codeassist::select::SelectionOnImportReference ,12,25,0,0,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::codegen::Label ,3,57,10,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::compiler::ast::JavadocQualifiedTypeReference ,48,34,23,0,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal::core::search::matching::JavaSearchPattern ,306,33,21,1,Y,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
core::dom::RecoveredVariableBinding ,87,2,4,0,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core::CompletionProposal ,347,50,19,1,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
